hash,text,score,cosineSim,result
-1.04679817044674E+018,"Dang! I gave myself half an hour to get in uniform for GI Party, and it took me 8 minutes. And I was trying to take my time, too!","[1, 1, 1, 5, 5, 1, 1, 1, 1, 1]",[0.9097720877049672],0
-6.52650577404843E+018,"The culmination of my week of working Shades of Green: money that my boss forgot to file w// Payroll, 50 hours' practice to be one of those Buckingham Palace guards that never move, and read the first 3 books of the Torah. How absurd is Leviticus?? Anyone?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9270870851774888],0
7.14625896097496E+018,What a big day for the little VCU guys that made all this way. Its got to be a huge milestone for them. They will always remember the day that they they made it all the way to the Elite 8 and had the privilege to get their ass kicked by the Hawks. I bet if they're good sports they can get an autograph or two.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9378509233928016],0
8.7972303643397E+018,"Do you find it easy to see the negative in everything? Maybe it's time to say, /I Quit Complaining!/"" Join me at this live experience to learn how! &mdash; at http:////go2.lc//8s""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8841293683189132],0
-3.9864342916065E+018,"No matter what, human beings were created to interact. We're all puzzle pieces waiting to be placed with our other corresponding sides; ready to create something beautiful.","[1, 1, 1, 3, 5, 1, 1, 1, 1, 0]",[0.7904844954054003],0
1.34620518725909E+017,Me and Ciera are going for Twins day on (was it tuesday? XD) Just hope I can find my 'drive cancer out!' shirt ... wish me luck o.o,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9050960589588395],0
1.28616081477404E+018,"Love is, when you take away the Feeling, the Passion, the Romance and you find out you still Care for that person..┬½smile┬╗ ┬½smile┬╗  ┬½┬½ Sneha attached a smiley.  To enable smileys visit http:////apps.facebook.com//colorsmileys//?aff=12as ┬╗┬╗","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8647429239569536],0
4.75591033154775E+017,"Darlin' I'll bathe your skin, I'll even wash your clothes, just give me some candy before I go. Oh darlin' I'll kiss your eyes and lay down on your rug, just give me some candy after my hug.","[9, 1, 3, 9, 3, 5, 7, 5, 0, 0]",[0.9817303862194028],1
4.33328245922397E+018,I wonder if this state realization and knowingness is gonna be an everyday occurrence from now on? Cuz this is awesome XD,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8653833564592757],0
-8.24400901582839E+018,today is Vera Michelle DeFusco's birthday and graduation. she's only the coolest person in the whole world. show some love :],"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8652670721637975],0
7.16782842177257E+018,"I may not have gone where I intended to go, but I think I have ended up where I needed to be.  - Douglas Adams","[4, 2, 3, 4, 1, 3, 1, 0, 0, 0]",[0.9724281662815404],1
-7.87769321803923E+018,"early bird, work, pissed, depressed, happy as hell, shocked, RELIEVED, really extremely awkward, cleaning, chilling, stop hitting on me!!! This exactly explains my day :P","[1, 1, 1, 1, 1, 5, 1, 1, 1, 0]",[0.8235375854810935],0
-6.10398813408249E+018,is excited that mummy has removed the offending bug =))) Got a lovely tan! Off to the gym then watching The Best Little Whorehouse in Texas with mummy and a lovely cup of tea tonighttt <3 What goes around comes around!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8921543587469027],0
8.94632630902812E+018,"Work today was tiring. We had the SOLDIERS and Turks over today, I hate to admit it but...they can fight...just not as good as SeeD.","[1, 1, 1, 1, 1, 1, 3, 1, 1, 0]",[0.899390518459329],0
-6.13485183712012E+018,Managed to get access to NicoVideo. :3 Now I can get vocaloid songs from there that take forever to get onto YouTube. :D,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.72943534578525],0
-1.7354970392681E+018,A weak mind does not accumulate force enough to hurt itself,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 3]",[0.893255409306192],0
2.86518931466357E+018,"Taking tennis lessons starting today. If my time actually playing the game is greater than chasing down errant tennis balls, I will have considered this whole endeavor a success.","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8941457219355868],0
-4.112154656793E+018,who remembers popping popcorn on the stove?? does anyone do this anymore lol. i did this with my kids yesterday. they didnt think it was gonna pop. it was so funny watching there reactions :),"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8810374003157334],0
2.31493392177444E+018,"indo-malay  0-3  kalah memang sudah nasib, jgnlah cr2 alasan krn laser...  sdh saatnya sdr kalo kemenangan2 sblmnya membuat sombong dan menganggap enteng malay...","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.9256876539394309],0
-1.26314539309607E+018,"Dear Nitrous Oxide, Although my teeth are weak and brittle and my dental visits frequent and costly, You are my silver lining. Love always.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7638575571178939],0
1.22322205360276E+018,"Ok, so no one has guessed correctly on the firey guy with the sword yet. At 9:30 I'm going to give a hint if we don't have any answers by then.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9325315822373308],0
7.93990577218153E+018,"all 3 kids in bed eventually , thank god lol time to chill wi mi sexy babe x (ttfn) = tat tar for now x","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8729012195988913],0
6.96807137310876E+018,So its off 2 KC 2Morrow!!! Miss D making moves wit or witout yall so keep dat hatin comin cuz i'm on mi shyt....,"[3, 3, 3, 1, 1, 1, 1, 0, 0, 0]",[0.8682810019587794],0
-3.50516318239855E+018,"No soy un verdadero fan del f├║tbol, pero hoy traigo puesta la verde y traigo a M├⌐xico en el coraz├│n. Por siempre MEXICANO!   Vamos M├⌐xico! Vamos a ganar como en las batallas de anta├▒o!","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[0.9529054807083658],0
-7.85763708729726E+018,"i know you've decieved me now here's a surprise, i know that you have cos there's magic in my eyes, i can see for miles and miles and miles and miles","[5, 5, 3, 1, 1, 5, 5, 5, 0, 0]",[0.9552832290442531],1
-7.10702826571094E+018,"i wonder do all the people deserves sympathy as they fall under the catergory of /humans/"" or only a certain group of people deserves it??""","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.8881641940193868],0
4.04655644351946E+018,"I would say high school is over for me, but I pretty much have something school related until next thursday. Lol","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8611838972899573],0
-7.73072419468449E+018,"last day kat kolej pendeta za'ba@KPZ(UPM).ptg ni dlm kul 5ptg,insyaalah akan brtolak ke umah pak cik di slayang dan esok kul 8pg bru btolak ke taiping.slamat hari raya smua.saye minta maaf kpd smua geng rangers,kwan2 dan snior2 di kpz,pnsyarah2 di upm,cikgu2 di smk st george dan warga dunia smuanya.","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9306801095009112],0
3.9562965062612E+018,is fed up of these nike football adverts. Can't facebook take i hint that i've closed all of them for a reason.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8506092789622963],0
4.60444373471385E+018,Friends....they are there for you if you need to spill your guts out about something or if you just want to party <3,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8690451601375857],0
-5.60320966787671E+018,"is an administrator on Only At IA now - because she's on the staff too! Also, she enjoys being able to use third-person on Facebook statuses.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8447492894655593],0
2.7246342019301E+018,"Ehem ehehEM EM EhchEM EH EM Hello? How many times do I have to fake cough before I get your attention? Oh, you hear me now? Well, never mind, I forgot what I was gonna say.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7641744820032957],0
-2.02284195809219E+017,"To me, respect is a two way street, I'm sorry but any form of respect I had for you was just lost.","[1, 1, 1, 5, 1, 1, 1, 1, 1, 0]",[0.8875934162424848],0
-3.37359712172085E+018,"how have I survived this long without playing my guitar? well, I'll tell you: I HAVE NO IDEA!!!!! I really need my guitar to stop being a complete ass. dfyrtwscgviogvhrshoi","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8751458336474259],0
-8.29906562328186E+017,"/It's impossible./"" said pride.  /""It's risky./"" said experience.  /""It's pointless./"" said reason.  /""Give it a try./"" whispered the heart.""","[3, 1, 1, 3, 3, 3, 1, 3, 0, 0]",[0.976024599523737],1
-3.35512579204677E+018,"My son Andrew 6, has come to the conclusion that my son Douglas 4, is seven years old. I asked him why he thought so and he told me that Doug punched him in the stomach and he cried. Wow what logic!","[1, 1, 1, 1, 1, 3, 1, 1, 1, 1]",[0.8219884647771585],0
-1.1482046427816E+018,I love eating twix but their commercials featuring men cheating and conning girls to sleep with them are just idiotic...what a dumb ad campaign for a candy bar,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8604427699013073],0
-8.70922523349601E+018,Trying to figure out where to take my lil man for halloween anybody have any ideas on what to do in bristol or blountville area,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8148151831973848],0
-7.00553467313533E+018,I've been praying and working towards those prayers. We'll see what happens tomorrow! I'm ready for a good weekend of spiritual food and (hopefully) making more friends.,"[1, 1, 1, 5, 5, 1, 5, 1, 7, 0]",[0.8300515879299326],0
8.22274870943732E+018,is hanging out at her baby's house... and is sad that she has to leave today. [I'm ready for this quarter to be over with!],"[5, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8735027427413881],0
-3.73336592788036E+017,"/i saw sydney's faceplant the other day!/""  my dad is going to freak out! i always thin of the song when i say freak out!:O""","[6, 5, 7, 1, 1, 0, 0, 0, 0, 0]",[0.8844612221207389],0
3.03714031738365E+018,"Seriously...Why does ORANGE JUICE puts stuff like /Meets American Heart Association food criteria for saturated fat and cholesterol/"" on their containers? Like oranges would have any fat to begin with -.- What they should really check is the amount of sugar in those juices...""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.9149854549944421],0
4.75560660768997E+018,"Damn... Sad dream, not only that but it also woke me up. It took ages to get to sleep and now I'm awake again, awesome.","[5, 5, 5, 5, 1, 5, 1, 1, 1, 1]",[0.8633508561175355],0
5.49422950757822E+018,"Awesome day! Two classes instead of three, hanging out with Kelly in Chattanooga, and now Mythbusters and coffee. Not even homework can ruin my good mood. :D","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8763592920981842],0
-4.40472139576581E+017,Now my new gf really cant relax le wth she moves 2 fast lolz i really love her she likes 2 hug me not kiss me damn !!!,"[3, 5, 5, 1, 1, 1, 1, 1, 1, 0]",[0.827628047636501],0
3.40735918455103E+018,Indiana House Democrats may be hiding in KY. I'm heading out to round them up. Were do cowards hide? I'll check the LEO offices first. brb...,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8602675798002424],0
-8.19522469495598E+018,Have you ever missed someone so much that you feel like your skin is literally stretching just so you can be that much closer to that one person? This sucks. And it's rather uncomfortable and I'm losing sleep over it.,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",[0.8955090765996934],0
3.17978428399782E+018,Posible bang ma-restore ang iPod nang hindi nabubura 'yung mga files na naka-save? Sayang din 'yung 64gb ko na movies. :\,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.7117755094705579],0
1.53782699343095E+017,"LovE cOmEs and gOEs!... it ComEs iN dA mOst uNexPected ExcitiN' kiNda wAy pOssibLe and it gOEs iN Da mOst pAinFuL LeaVin a MaRk kiNd oF wAy... but, eVntHo wE stiL cRaVe FoR it... LOVE! and bEiNg LovEd!..","[1, 3, 1, 1, 1, 3, 1, 1, 0, 0]",[0.8216770985641714],0
5.91357189258954E+018,Any1 want tats? My friend can do them for u. His name is Johnny Alvarado. His work is pretty good. Check out his work on his FB page.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8288890713555382],0
-2.30411018968625E+018,"I wish we could talk now  Now that it┬Æs over.  You see that I've moved on  But I need some closure  It┬Æs weighing heavy on my chest  It┬Æs all that I have left  I know that it┬Æs over,  But I need some closure.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8137450189950602],0
-9.97596283347846E+017,"Omg, i just got scared by a empty BBQ chip bag... wow. I always surprise myself at the things i get scared of, lol -.-","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9048635438447848],0
-8.69366619280352E+018,"Prayers need to go out for a FB friend's daughter Audrin King and her family. Her two year old daughter was just diagnosed with stage 4 cancer. If you see this post, even if you don't know her, God knows......Please post this to your profile for 1 hour and say a prayer for that little girl.... The power of prayer speaks volumes. Please and God bless you for doing this","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9587423442775799],0
-7.69762378161864E+018,"Find me and follow me through corridors, refectories and files. You must follow me, leave this pshycadelic factory. You will find me in the matinee - the dark of the matinee is mine.","[5, 9, 3, 5, 1, 1, 3, 3, 1, 0]",[0.9826816302496487],1
-8.71252883793137E+018,"Wow.....I love you so much it's crazy. People may tell me over and over that people our age cannot fall in love...but I have been in love with you for four years and it keeps growing every time we talk. I cannot wait till school starts and I can have you in my arms again. I miss you so much. I am so grateful to have you in my life, for you have saved me so many times. I can't get over you no matter how hard I try. You are just too special to me to be forgotten and replaced. <3","[1, 1, 5, 1, 1, 1, 5, 1, 1, 0]",[0.9355242888109764],1
5.10001955942124E+018,"To commemorate the end of November, this week is Euphemism Week! Make up a funny original euphemism and the best one may win a prize!","[1, 1, 1, 1, 3, 1, 1, 1, 1, 1]",[0.8533108963259265],0
2.79916202659147E+018,"overheard at CostCo: Customer: 'Does this bottle of fish oil capsules include sharp little straws for sucking out the fish oil?' Cashier: 'No, but you can just squeeze the oil straight into your mouth. It's tangy'.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9127044526721295],0
-2.8130705099694E+018,"has been reading some of her old diary entries, and realises what a total bitch she was a few years back. D: I'm sorry, everyone..","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8928293102100282],0
4.36820143027161E+018,i cried because i felt sad. i laughed because i felt happy. i raged because i felt angry. i killed because i felt like it.,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.5832407720699675],0
7.91516289129724E+018,"Your task is not to seek for love, but merely to seek and find all the barriers within yourself that you have built against it. ~ A Course In Miracles","[1, 3, 3, 1, 4, 1, 5, 1, 1, 0]",[0.9728672116683499],1
-3.33982854660832E+018,Did I really just get an assignment done 2 days before it is due? Wow...I think the Earth just stopped spinning for a moment :P,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.9018751701807131],0
