hash,text,count
418998532436252387,"If anyone wants to come on by, I am still finishing up my lesson for tomorrow but I am also watching /The Sandlot./""""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-552552760856417439,Did you konw taht yuor barin olny raeds the frist and lsat ltrtes and it doenst mtater if the ltters in bteewen are jmubeld up you can sitll raed it prfeeclty!!,"[0, 2, 0, 0, 0, 0, 4, 0, 0, 0]"
-3115519623909149047,"damn, I actually miss the old days when I could go on the street and spar with someone, on these streets, if we spar someone has to die its the reality","[4, 0, 0, 4, 0, 0, 0, 0, 0, 0]"
2265801815387550412,"Sometimes youre just an email away from brightening someones life! <3 Thanks for making me smile, Patti! Youre so awesome, girlie! Im SO glad theres still people like you on this earth! =)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7954266014411404436,"If I could I would shrink myself  and sink through your skin to your blood cells  and remove whatever makes you hurt,  but I am too weak to be your cure.","[4, 8, 2, 2, 3, 4, 8, 5]"
8209965627265675754,"Kind of sad, I saw a sign that said /Home is Where the Beach Is/"" and it reminded me of an old girlfriend. Some memories need to be permentantly erased!""","[0, 0, 0]"
-6819560070642569088,"/Don't feel bad that people remember you ONLY when they need you. Feel priviledged that you are like a CANDLE.. Comes to mind when there's darkness in their Life./""   for short.. GAMITON lang japon ta!Ahahaha..""","[0, 0, 0, 0, 0]"
964756505247521577,"Hey, if anyone would like to, I would love to recieve some feedback on my poems. They're in the ''notes'' section of my profile. :]","[0, 0, 0, 0, 0]"
-6767586701720199655,finals are done now! hurray! off to san francisco for a week! then work and summer classes! hurray for a small break anyway! hurray!,"[0, 0, 0, 0, 0, 0]"
6205634029213015894,Is getting tired of people assuming she is a spoiled little  white girl that has had everything handed to. I have worked and earned  just  about everything I own for quite some time,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
3517121830463300975,"Can't do anything without this new FB stuff poppin up in my face, sorry if I'm being slow 2 reply thank you all so much 4 the photo likes//comments. Gotta send 1 in to the pageant so even slower replies, not ignoring just working<3","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5634093704558833615,"You can bend but never break me 'Cause it only serves to make me More determined to achieve my final goal And I come back even stronger Not a novice any longer 'Cause you've deepened the conviction in my soul Oh yes I am wise But it's wisdom born of pain Yes, I've paid the price But look how much I gained If I have to I can face anything  I am strong I am invincible I am woman <3","[8, 4, 8, 2, 6, 6, 0, 0, 4]"
-4074667603102386075,"I'll love you forever; I'll like you for always. As long as I'm living, my Mommy you'll be. I miss you, Mama.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
7604800559766723369,"Farscape Quote of the Day:   Rygel: /We haven't lied yet. Of course the trial has only been on for a few microts.'""","[2, 0, 4, 4, 0, 0, 0, 0, 0, 0]"
-3533225779146374065,was pleasantly surprised to hear Don't You (Forget About Me) on the radio on the way home. xD And who says there's nothing good on the radio any more? ?,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7129714435410328793,"TERMS USED BY WOMEN:  1.FINE-This is the word women use to end an argument when they KNOW they are right and you need to shut up.  2.NOTHING-This means SOMETHING and you should be wary.  3.GO AHEAD-This is a dare, NOT permission. DON'T DO IT!  4.WHATEVER-is a woman's way of saying F*YOU!  5.THAT'S OK-She's thinking long and hard before deciding HOW and WHEN you WILL pay for your mistake!  Repost, and save a life.","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-8615212529583967267,"I was born in the arms of imaginary friends.  Free to roam, made a home  out of everywhere I've been","[4, 0, 4, 2, 4, 0, 8, 0]"
-3573801506385882213,"Rock-Paper-Scissors-Lizard-Spock:   Scissors cuts paper. Paper covers rock. Rock crushes lizard. Lizard  poisons Spock. Spock smashes scissors. Scissors decapitates lizard.  Lizard eats paper. Paper disproves Spock. Spock vaporizes rock. And as  it always has, rock crushes scissors.","[0, 0, 0, 0, 0, 0, 0, 0]"
6473701197523365426,"I used to see through the flaws of love, and accept the person regardless; now I see through the people themselves, and reject the person regardless.","[0, 0, 0, 0, 4, 2, 2, 0, 0, 0]"
3103517940552370896,"we'll make a man out of you yet, you won't know what will hit you next just close your eyes and count to ten, this is as good as it will get","[2, 1, 2, 2, 0, 2, 0, 2, 2]"
-3785844242457409037,"Just got back from the Mall...I'm starving...time to make some popcorn :) PS: i would love some Starbucks coffee right now....but I'm poor and even if i had the $, i shouldn't be spending it on caffeine.....i lose :(","[0, 0, 0, 0]"
4997942478927900382,"So I got this really awesome car. It's a black '94 Ford Probe. I lurve it. It needs some work, but I can't wait until it's all done. And for the snow to be gone, I'm totally not driving it in the snow.  But I've also been reading the Hunger Games. I'm halfway through the first book. It's absolutely sensational. I think I love both Gale and Peeta. ?┬┤?????","[0, 0, 0, 0, 0, 0, 0]"
-3534830713423228431,"What if I got it wrong? And no poem or song, Could put right what I got wrong. And make you feel I belong.","[2, 8, 4, 0, 2, 0, 2, 2]"
-2583225593396731766,"??? Next time you come across a grouchy person, compliment them, and make their day better, you never know what they're going through ???","[0, 0, 0, 0, 0, 0, 0, 0]"
5396876314660608213,"has had a great revelation on how to redeem Monday's in the eyes of the people of the world: Make it part of the weekend, thus making it an automatic good day; therefore making it a better way to spend 1//7th of your life. thank you, thank you, I know, that little snipit of random thought which has ultimately improved your outlook on life is sheer briliance.","[4, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
1578115069163563201,"i just watched 'Fatal Attraction' yesterday... it scared the bejesus out of me, Glenn Close please get out of my nightmares!","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
7660962090079867426,/Life should not be a journey to the grave with the intention of arriving safely in a pretty and well preserved body,"[1, 1, 1, 0, 0, 2, 0, 0, 0]"
-2008848371117549805,"Perhaps they feel that if they don't expect too much from God, they can avoid the pain of being let down......","[0, 0, 2, 0, 0, 0, 0, 0, 0]"
7786761026128278780,"^_^ Last nights Improv night was SOOOO funny! And I thought I would laugh like this on TV but hell, I laughed like crazy last night! ^___^ Thanks to all my friend's and best bf in ze world for taking me here! I had alot of fun ^__^v!","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0]"
6841739874812085162,"Started my new job today and it is tops, and my kitten gets here from Perth on the weekend! Happy, happy, happy. LOVING 2010. :)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5196183925395726108,"i heart skype. left my phone in MT, needed eric to pick up some groceries, added $10 to my account and wa-lah!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3696945445956720967,"According to Milhouse from The Simpsons /Sneezing is your soul trying to escape. Saying God bless you crams it back in./""""","[0, 4, 0, 0, 0, 0, 0, 0, 0, 0]"
-8419516570697786882,"actually changin plans again. doob, heavy scran, shower, fake tan, some funny shit, bed. oh aye. im good mate, im good >:)","[0, 0, 0]"
-2316725622496913777,"I've been working, running on a deadline all my lifetime, hanging on a thin line. Got my freedom, I gotta get it this time, can't stop this time!!! NO ONE CAN HOLD ME DOWN! NOTHING CAN KEEP ME DOWN!","[2, 0, 0, 6, 0, 6, 0, 0, 4]"
8161888494643225628,/ I too have had a similar experience when but a youth. I filled Dad's lighter and gave it a flick. I remember the incident very well as my next words were,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-4481973274522717553,The veil between summer and autumn has been tearing apart at the seams for some time. Think I'll get me a blankie and some cookies and cocoa. <3,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
2360072061416396103,The birds outside have certainly let me know it is morning! I have never heard so many just chirp chirping morning to the sun!,"[0, 0, 0, 0, 0, 0, 0, 0, 0]"
-3693970221297325936,I just did something i thought id never do.....a spit shake with Cole. Lol. Y oh y does it have to be spit? Whats so special about spit? Y not just a regular shake?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
579402391708307625,"ok, next week is finals and then i dont have school again till late january. i have such a love//hate relationship with school!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-8594740500745176277,school wouldn't let me in roll for next semester put me on LOA now i dont know what to do with my self?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3162602267430717985,"The beauty of a woman is not in the clothes she wears, the figure that she carries, or the way she combs her hair. The beauty of a woman is seen in her eyes, because that is the doorway to her heart, the place where love resides. True beauty in a woman is reflected in her soul. It's the caring that she lovingly gives, the passion that she shows & the beauty of a woman only grows with passing years-Audrey Hepburn","[1, 4, 0, 0, 2, 0, 0, 0, 0]"
5161276101882475873,"off to work 230-10.....my two thoughts at the moment are, can a person eat too much chicken? And its time to go shopping for blue shirts. lol","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-7109820251025710824,"Baby beluga in the deep blue sea, swim so wild and you swim so free. Heaven above and the sea below, and a little white whale on the go.","[4, 6, 5, 2, 0, 0, 0, 2]"
-6513810369017838487,"Think about this for a minute. If I showed up on your doorstep crying, would you care? If I called and asked you to come pick me up because something happened, would you come? If I had one day left to live my life, would you be part of it? If I need a shoulder to cry on, would you loan me yours? Life is lonely without friends. It's best friends week. If you agree, repost :) Lets see who's a Good Friend","[0, 0, 0, 2, 4, 4, 4, 0, 0, 2]"
-1762944779153231666,"There  are two versions of a story, ur truth and mine.. but no matter how we  try to twist events to convince people to believe us, we can never fool  ourselves, there is that ultimate truth that we cannot deny..","[0, 2, 2, 4, 4, 0, 4, 0, 0, 0]"
-3231631603962150393,"Over 6 billion people on the planet, one or two people seem insignificant unless it comes between you and who you care about - Me","[0, 0, 0, 0, 0, 0, 2, 0, 4]"
1613495478617787468,? I broke into your house last night and left a note at your bedside. I'm far too shy to speak to you at school. You leave me numb and I'm not sure why.?,"[4, 2, 8, 8, 4, 0, 0, 0, 0, 4]"
-5830439525373731081,"I went to a shooting range today and tried out some guns. The guy said I seem more old style, the only new kind of guns that would suit me would be shotguns or sniper//hunting rifles. It was SO fun, but the shotguns hurt my arm. Also, I'm apparently good with cars also :D","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4410389775103067335,"The girl on the main page at HT looks like she should never step FOOT in a HT, much less shop there. LOL","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5289943162150226529,"It's Sunday night, and I still have 3 pages of history homework left, and should finish reading the other half of a 58-page background thing on affirmative action. Awesome.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-5922020801609681521,"Leave me the f*** alone if I don't like you. thanks! ;)But, on a happier note I got to see my hubby tonight! you made my night babe :) .. Gn facebook.","[0, 0, 0, 0, 0, 0, 0, 0]"
8594805841740308766,LOL. Some people uploaded the videos they made for the movie finals on youtube. xD Don't know whether or not they were from Visconti's.,"[0, 0, 0, 0, 0, 0]"
5398625203880092738,"No1 fall over, i had 1 date in ages friday n didnt meet online . 4got how great it can b n movin bak 2 palatka has been best decision ive made n while. Bein wit kids is my world n havn blast wit cool guy is refreshin aftr all da sadness last few months. i feel alive again!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
-2889941295126261906,There came a time when the risk to remain tight in the bud was more painful than the risk it took to blossom.  ~Ana├¤s Nin,"[2, 1, 1, 2, 0, 0, 1, 0, 1]"
6525732648976211891,"Con Chef Iv├ín alias /Papi/"" estuve media tarde cocinando... Men├║ a la carta: Chicharrones de pollo y tostones a la Ana... con salsita especial jajajaja""","[0, 0, 0, 0]"
